test_name,movement,collected_Yaw_r2,collected_Pitch_r2,collected_Yaw_rmse,collected_Pitch_rmse,collected_mean_abs_latency_ms,collected_avg_r2,collected_avg_rmse,collected_Yaw_r2_iqr,collected_Pitch_r2_iqr,collected_Yaw_rmse_iqr,collected_Pitch_rmse_iqr,collected_mean_abs_latency_ms_iqr,collected_avg_r2_iqr,collected_avg_rmse_iqr,secondary_Yaw_r2,secondary_Pitch_r2,secondary_Yaw_rmse,secondary_Pitch_rmse,secondary_mean_abs_latency_ms,secondary_avg_r2,secondary_avg_rmse,secondary_Yaw_r2_iqr,secondary_Pitch_r2_iqr,secondary_Yaw_rmse_iqr,secondary_Pitch_rmse_iqr,secondary_mean_abs_latency_ms_iqr,secondary_avg_r2_iqr,secondary_avg_rmse_iqr,collected_benchmark_Yaw_r2,collected_benchmark_Pitch_r2,collected_benchmark_Yaw_rmse,collected_benchmark_Pitch_rmse,collected_benchmark_mean_abs_latency_ms,collected_benchmark_avg_r2,collected_benchmark_avg_rmse,collected_benchmark_Yaw_r2_iqr,collected_benchmark_Pitch_r2_iqr,collected_benchmark_Yaw_rmse_iqr,collected_benchmark_Pitch_rmse_iqr,collected_benchmark_mean_abs_latency_ms_iqr,collected_benchmark_avg_r2_iqr,collected_benchmark_avg_rmse_iqr,secondary_benchmark_Yaw_r2,secondary_benchmark_Pitch_r2,secondary_benchmark_Yaw_rmse,secondary_benchmark_Pitch_rmse,secondary_benchmark_mean_abs_latency_ms,secondary_benchmark_avg_r2,secondary_benchmark_avg_rmse,secondary_benchmark_Yaw_r2_iqr,secondary_benchmark_Pitch_r2_iqr,secondary_benchmark_Yaw_rmse_iqr,secondary_benchmark_Pitch_rmse_iqr,secondary_benchmark_mean_abs_latency_ms_iqr,secondary_benchmark_avg_r2_iqr,secondary_benchmark_avg_rmse_iqr,overall_Yaw_r2,overall_Pitch_r2,overall_Yaw_rmse,overall_Pitch_rmse,overall_mean_abs_latency_ms,overall_avg_r2,overall_avg_rmse,overall_Yaw_r2_iqr,overall_Pitch_r2_iqr,overall_Yaw_rmse_iqr,overall_Pitch_rmse_iqr,overall_mean_abs_latency_ms_iqr,overall_avg_r2_iqr,overall_avg_rmse_iqr
tfFroz_cP2,2,-0.4632,0.0000,49.1339,32.8275,632.14,-0.2316,40.9807,0.3641,0.0000,5.0956,20.1155,765.7500,0.1820,15.0085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.8590,0.0000,54.4767,35.3091,580.12,-0.4295,44.8929,1.0077,0.0000,13.7943,14.0320,596.6250,0.5039,16.9242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4632,0.0000,49.1339,32.8275,632.14,-0.2316,40.9807,0.3641,0.0000,5.0956,20.1155,765.7500,0.1820,15.0085
tfFroz_cP2,3,0.0317,0.0000,48.2220,40.3933,296.02,0.0158,44.3077,0.4721,0.0000,15.6465,17.1445,304.7150,0.2360,15.6887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0687,0.0000,49.8375,44.7493,353.28,-0.0344,47.2934,0.4487,0.0000,12.1315,18.1445,406.1450,0.2244,18.9429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0317,0.0000,48.2220,40.3933,296.02,0.0158,44.3077,0.4721,0.0000,15.6465,17.1445,304.7150,0.2360,15.6887
tfFroz_cP2,4,-13.8079,0.0000,42.2429,24.7098,444.88,-6.9039,33.4764,23.0451,0.0000,47.8807,34.3038,403.5000,11.5226,27.0569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-22.9590,0.0000,58.7909,25.1680,359.06,-11.4795,41.9794,30.4567,0.0000,47.3506,31.7224,254.0625,15.2283,40.5502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.8079,0.0000,42.2429,24.7098,444.88,-6.9039,33.4764,23.0451,0.0000,47.8807,34.3038,403.5000,11.5226,27.0569
tfFroz_cP2,5,0.0000,-1.4764,31.1216,30.5082,803.04,-0.7382,30.8149,0.0000,1.5441,37.7369,7.8903,1123.1250,0.7720,26.8725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-2.3654,45.7674,35.1685,903.75,-1.1827,40.4680,0.0000,2.7801,38.6940,12.5000,851.2500,1.3901,11.6843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-1.4764,31.1216,30.5082,803.04,-0.7382,30.8149,0.0000,1.5441,37.7369,7.8903,1123.1250,0.7720,26.8725
tfFroz_cP2,6,0.0000,0.1820,34.9063,36.3503,751.25,0.0910,35.6283,0.0000,0.6187,19.9909,10.8131,1010.6250,0.3094,18.1615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0076,45.8280,39.1182,690.00,0.0038,42.4731,0.0000,0.4138,14.6522,7.1933,660.0000,0.2069,11.9358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.1820,34.9063,36.3503,751.25,0.0910,35.6283,0.0000,0.6187,19.9909,10.8131,1010.6250,0.3094,18.1615
tfFroz_cP2,7,-2.4607,-2.1480,34.2151,34.0581,775.28,-2.3043,34.1366,3.6516,3.5125,22.2517,19.2606,498.3325,4.4837,24.8400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.2857,-3.5994,43.3366,41.8003,765.00,-3.9425,42.5684,2.5110,2.7165,11.6059,15.0412,930.0000,2.4159,9.5362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.4607,-2.1480,34.2151,34.0581,775.28,-2.3043,34.1366,3.6516,3.5125,22.2517,19.2606,498.3325,4.4837,24.8400
tfFroz_cP2,8,-0.3726,0.0217,47.0153,40.4966,700.05,-0.1754,43.7559,1.0690,0.4411,21.2742,6.3469,246.0000,0.6672,13.4232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4377,-0.1771,47.1662,43.3869,540.00,-0.3074,45.2766,0.8808,0.3899,15.8837,5.7460,390.0000,0.6461,12.3733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3726,0.0217,47.0153,40.4966,700.05,-0.1754,43.7559,1.0690,0.4411,21.2742,6.3469,246.0000,0.6672,13.4232
tfFroz_cP2,9,0.0000,0.0000,23.1901,38.2085,NaN,0.0000,30.6993,0.0000,0.0000,32.9478,45.7515,NaN,0.0000,22.3443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,35.5865,44.6068,NaN,0.0000,40.0966,0.0000,0.0000,12.1920,38.9365,NaN,0.0000,25.5642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,23.1901,38.2085,NaN,0.0000,30.6993,0.0000,0.0000,32.9478,45.7515,NaN,0.0000,22.3443
tfFroz_cP3,1,-0.5847,0.0000,26.1261,38.6003,600.00,-0.2923,32.3632,0.1952,0.0000,0.8871,42.6766,537.1875,0.0976,26.8577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.3417,0.0000,31.3799,32.7128,586.88,-0.6709,32.0464,1.1823,0.0000,7.6042,28.4669,481.8750,0.5912,18.0355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5847,0.0000,26.1261,38.6003,600.00,-0.2923,32.3632,0.1952,0.0000,0.8871,42.6766,537.1875,0.0976,26.8577
tfFroz_cP3,2,-0.2277,0.0000,45.1129,32.9328,426.94,-0.1139,39.0228,0.4706,0.0000,9.6416,15.9053,227.7100,0.2353,11.1710,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4473,0.0000,47.5663,35.9632,384.38,-0.2237,41.7648,1.0666,0.0000,18.1327,11.5693,399.3750,0.5333,14.8510,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2277,0.0000,45.1129,32.9328,426.94,-0.1139,39.0228,0.4706,0.0000,9.6416,15.9053,227.7100,0.2353,11.1710
