test_name,movement,collected_Yaw_r2,collected_Pitch_r2,collected_Yaw_rmse,collected_Pitch_rmse,collected_mean_abs_latency_ms,collected_avg_r2,collected_avg_rmse,collected_Yaw_r2_iqr,collected_Pitch_r2_iqr,collected_Yaw_rmse_iqr,collected_Pitch_rmse_iqr,collected_mean_abs_latency_ms_iqr,collected_avg_r2_iqr,collected_avg_rmse_iqr,secondary_Yaw_r2,secondary_Pitch_r2,secondary_Yaw_rmse,secondary_Pitch_rmse,secondary_mean_abs_latency_ms,secondary_avg_r2,secondary_avg_rmse,secondary_Yaw_r2_iqr,secondary_Pitch_r2_iqr,secondary_Yaw_rmse_iqr,secondary_Pitch_rmse_iqr,secondary_mean_abs_latency_ms_iqr,secondary_avg_r2_iqr,secondary_avg_rmse_iqr,collected_benchmark_Yaw_r2,collected_benchmark_Pitch_r2,collected_benchmark_Yaw_rmse,collected_benchmark_Pitch_rmse,collected_benchmark_mean_abs_latency_ms,collected_benchmark_avg_r2,collected_benchmark_avg_rmse,collected_benchmark_Yaw_r2_iqr,collected_benchmark_Pitch_r2_iqr,collected_benchmark_Yaw_rmse_iqr,collected_benchmark_Pitch_rmse_iqr,collected_benchmark_mean_abs_latency_ms_iqr,collected_benchmark_avg_r2_iqr,collected_benchmark_avg_rmse_iqr,secondary_benchmark_Yaw_r2,secondary_benchmark_Pitch_r2,secondary_benchmark_Yaw_rmse,secondary_benchmark_Pitch_rmse,secondary_benchmark_mean_abs_latency_ms,secondary_benchmark_avg_r2,secondary_benchmark_avg_rmse,secondary_benchmark_Yaw_r2_iqr,secondary_benchmark_Pitch_r2_iqr,secondary_benchmark_Yaw_rmse_iqr,secondary_benchmark_Pitch_rmse_iqr,secondary_benchmark_mean_abs_latency_ms_iqr,secondary_benchmark_avg_r2_iqr,secondary_benchmark_avg_rmse_iqr,overall_Yaw_r2,overall_Pitch_r2,overall_Yaw_rmse,overall_Pitch_rmse,overall_mean_abs_latency_ms,overall_avg_r2,overall_avg_rmse,overall_Yaw_r2_iqr,overall_Pitch_r2_iqr,overall_Yaw_rmse_iqr,overall_Pitch_rmse_iqr,overall_mean_abs_latency_ms_iqr,overall_avg_r2_iqr,overall_avg_rmse_iqr
tfFroz_cP2,2,-0.4640,0.0000,49.1844,34.1814,4471.29,-0.2320,41.6829,0.2952,0.0000,3.9564,20.2177,2777.2500,0.1476,14.3284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.8530,0.0000,54.3954,37.0657,2880.38,-0.4265,45.7305,1.0743,0.0000,15.0052,14.2877,1218.3750,0.5372,17.2783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4640,0.0000,49.1844,34.1814,4471.29,-0.2320,41.6829,0.2952,0.0000,3.9564,20.2177,2777.2500,0.1476,14.3284
tfFroz_cP2,3,0.0601,0.0000,47.5328,41.7666,4241.57,0.0301,44.6497,0.5086,0.0000,16.6492,17.3148,4177.5000,0.2543,15.7203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0212,0.0000,48.7072,46.5902,2631.75,-0.0106,47.6487,0.4609,0.0000,12.6280,18.8912,2896.5000,0.2305,19.4226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0601,0.0000,47.5328,41.7666,4241.57,0.0301,44.6497,0.5086,0.0000,16.6492,17.3148,4177.5000,0.2543,15.7203
tfFroz_cP2,4,-14.3029,0.0000,43.7225,25.6178,6630.00,-7.1514,34.6702,22.8350,0.0000,45.5425,34.0737,6511.5000,11.4175,28.3314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-23.4181,0.0000,59.4882,25.7976,9187.50,-11.7091,42.6429,30.8437,0.0000,47.4589,31.3691,7527.0000,15.4218,40.6400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.3029,0.0000,43.7225,25.6178,6630.00,-7.1514,34.6702,22.8350,0.0000,45.5425,34.0737,6511.5000,11.4175,28.3314
tfFroz_cP2,5,0.0000,-1.5486,32.7146,31.0646,7595.36,-0.7743,31.8896,0.0000,1.6320,38.3148,8.2980,6849.7500,0.8160,27.0252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-2.4304,47.4761,35.5257,8002.12,-1.2152,41.5009,0.0000,2.8738,37.9409,12.8187,6571.1250,1.4369,11.4417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-1.5486,32.7146,31.0646,7595.36,-0.7743,31.8896,0.0000,1.6320,38.3148,8.2980,6849.7500,0.8160,27.0252
tfFroz_cP2,6,0.0000,0.1454,36.9775,37.3349,3703.93,0.0727,37.1562,0.0000,0.6319,19.0691,10.7519,4872.7500,0.3160,16.8972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.0395,47.9716,40.3166,4844.62,-0.0198,44.1441,0.0000,0.4736,14.2665,6.1337,5776.1250,0.2368,11.8689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.1454,36.9775,37.3349,3703.93,0.0727,37.1562,0.0000,0.6319,19.0691,10.7519,4872.7500,0.3160,16.8972
tfFroz_cP2,7,-2.6131,-2.2463,35.0988,34.6751,15166.71,-2.4297,34.8870,4.0026,3.6487,23.5126,19.8040,14091.7500,4.7325,25.7202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.5159,-3.7205,44.4932,42.3484,17991.00,-4.1182,43.4208,2.8298,2.7651,11.2098,15.1461,15983.2500,2.5889,10.1765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.6131,-2.2463,35.0988,34.6751,15166.71,-2.4297,34.8870,4.0026,3.6487,23.5126,19.8040,14091.7500,4.7325,25.7202
tfFroz_cP2,8,-0.4523,-0.0290,48.4230,41.5546,4243.50,-0.2407,44.9888,1.2386,0.5028,22.4228,7.7451,3501.0000,0.7153,13.4526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5336,-0.2417,48.7705,44.6210,4757.62,-0.3876,46.6958,1.0712,0.4362,18.2848,5.5426,3955.8750,0.6518,12.2111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4523,-0.0290,48.4230,41.5546,4243.50,-0.2407,44.9888,1.2386,0.5028,22.4228,7.7451,3501.0000,0.7153,13.4526
tfFroz_cP2,9,0.0000,0.0000,25.2016,38.7789,NaN,0.0000,31.9903,0.0000,0.0000,35.6946,45.7515,NaN,0.0000,25.5997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,38.4313,45.5285,NaN,0.0000,41.9799,0.0000,0.0000,9.1488,37.0999,NaN,0.0000,22.3654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,25.2016,38.7789,NaN,0.0000,31.9903,0.0000,0.0000,35.6946,45.7515,NaN,0.0000,25.5997
tfFroz_cP3,1,-0.7922,0.0000,27.5579,39.1681,8026.75,-0.3961,33.3630,0.2968,0.0000,1.6364,44.0580,11884.8750,0.1484,28.3787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.7438,0.0000,33.6775,33.7792,13005.75,-0.8719,33.7283,1.5106,0.0000,9.1561,29.2125,11517.7500,0.7553,19.1843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.7922,0.0000,27.5579,39.1681,8026.75,-0.3961,33.3630,0.2968,0.0000,1.6364,44.0580,11884.8750,0.1484,28.3787
tfFroz_cP3,2,-0.2604,0.0000,45.8320,34.1009,3464.79,-0.1302,39.9664,0.5571,0.0000,11.1893,16.3399,1321.5000,0.2785,12.2005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4931,0.0000,48.5335,37.6935,4930.12,-0.2465,43.1135,1.2088,0.0000,20.5083,12.2107,3987.3750,0.6044,16.3595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2604,0.0000,45.8320,34.1009,3464.79,-0.1302,39.9664,0.5571,0.0000,11.1893,16.3399,1321.5000,0.2785,12.2005
