test_name,movement,collected_Yaw_r2,collected_Pitch_r2,collected_Yaw_rmse,collected_Pitch_rmse,collected_mean_abs_latency_ms,collected_avg_r2,collected_avg_rmse,collected_Yaw_r2_iqr,collected_Pitch_r2_iqr,collected_Yaw_rmse_iqr,collected_Pitch_rmse_iqr,collected_mean_abs_latency_ms_iqr,collected_avg_r2_iqr,collected_avg_rmse_iqr,secondary_Yaw_r2,secondary_Pitch_r2,secondary_Yaw_rmse,secondary_Pitch_rmse,secondary_mean_abs_latency_ms,secondary_avg_r2,secondary_avg_rmse,secondary_Yaw_r2_iqr,secondary_Pitch_r2_iqr,secondary_Yaw_rmse_iqr,secondary_Pitch_rmse_iqr,secondary_mean_abs_latency_ms_iqr,secondary_avg_r2_iqr,secondary_avg_rmse_iqr,collected_benchmark_Yaw_r2,collected_benchmark_Pitch_r2,collected_benchmark_Yaw_rmse,collected_benchmark_Pitch_rmse,collected_benchmark_mean_abs_latency_ms,collected_benchmark_avg_r2,collected_benchmark_avg_rmse,collected_benchmark_Yaw_r2_iqr,collected_benchmark_Pitch_r2_iqr,collected_benchmark_Yaw_rmse_iqr,collected_benchmark_Pitch_rmse_iqr,collected_benchmark_mean_abs_latency_ms_iqr,collected_benchmark_avg_r2_iqr,collected_benchmark_avg_rmse_iqr,secondary_benchmark_Yaw_r2,secondary_benchmark_Pitch_r2,secondary_benchmark_Yaw_rmse,secondary_benchmark_Pitch_rmse,secondary_benchmark_mean_abs_latency_ms,secondary_benchmark_avg_r2,secondary_benchmark_avg_rmse,secondary_benchmark_Yaw_r2_iqr,secondary_benchmark_Pitch_r2_iqr,secondary_benchmark_Yaw_rmse_iqr,secondary_benchmark_Pitch_rmse_iqr,secondary_benchmark_mean_abs_latency_ms_iqr,secondary_benchmark_avg_r2_iqr,secondary_benchmark_avg_rmse_iqr,overall_Yaw_r2,overall_Pitch_r2,overall_Yaw_rmse,overall_Pitch_rmse,overall_mean_abs_latency_ms,overall_avg_r2,overall_avg_rmse,overall_Yaw_r2_iqr,overall_Pitch_r2_iqr,overall_Yaw_rmse_iqr,overall_Pitch_rmse_iqr,overall_mean_abs_latency_ms_iqr,overall_avg_r2_iqr,overall_avg_rmse_iqr
window_300ms,4,-16.1288,0.0000,46.0994,8.8501,249.75,-8.0644,27.4748,20.9902,0.0000,35.9924,6.5331,268.2500,10.4951,21.6989,-0.5383,0.0000,11.1210,3.0260,NaN,-0.2692,7.0735,0.3129,0.0000,1.9600,1.5686,NaN,0.1565,2.1079,-25.7317,0.0000,59.2641,4.1809,12.33,-12.8658,31.7225,42.3604,0.0000,63.8498,4.6529,18.5000,21.1802,34.2698,0.1095,0.0000,11.8579,5.0801,NaN,0.0548,8.4690,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.9332,0.0000,29.9555,6.1621,249.75,-4.4666,18.0588,4.6296,0.0000,17.7539,2.8753,268.2500,2.3148,11.4454
window_300ms,5,0.0000,-0.6626,40.3729,26.2356,458.80,-0.3313,33.3043,0.0000,0.4739,55.9809,6.6728,407.0000,0.2370,31.0703,0.0000,0.5900,5.9072,10.7387,370.00,0.2950,8.3230,0.0000,0.0912,3.2332,2.7770,240.5000,0.0456,1.4739,0.0000,-0.9299,61.3776,27.5293,259.00,-0.4650,44.4534,0.0000,0.9603,24.9067,9.2989,203.5000,0.4801,13.2535,0.0000,0.6142,9.7962,11.6207,481.00,0.3071,10.7084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.0845,24.4657,19.0832,425.50,-0.0422,21.7744,0.0000,0.9562,21.7754,13.6421,425.5000,0.4781,18.6142
window_300ms,6,0.0000,-0.1722,41.2545,45.2636,579.67,-0.0861,43.2591,0.0000,0.1458,42.9051,3.1813,860.2500,0.0729,20.2420,0.0000,0.6170,8.3248,23.3844,462.50,0.3085,15.8546,0.0000,0.0547,7.3912,1.0098,55.5000,0.0274,3.6303,0.0000,-0.1581,59.8739,44.0744,370.00,-0.0791,51.9742,0.0000,0.0787,25.1632,1.4310,407.0000,0.0394,12.4879,0.0000,0.6531,15.9105,23.1930,518.00,0.3266,19.5518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.1921,26.0562,35.1655,550.38,0.0960,30.6109,0.0000,0.7183,32.1624,21.0397,656.7500,0.3592,29.8229
window_300ms,7,-3.9525,-0.4158,39.3500,24.9367,616.67,-2.1841,32.1433,7.5580,0.4994,36.2602,5.5872,758.5000,3.8032,16.0987,-0.1394,0.1182,12.1630,10.3029,629.00,-0.0106,11.2330,0.4999,0.1846,2.9294,1.3064,NaN,0.3173,1.3822,-6.8746,-0.4782,52.1071,24.8645,564.25,-3.6764,38.4858,8.6050,0.5290,30.9941,6.2223,619.7500,4.5490,15.6789,0.5790,0.7072,11.8175,9.8553,NaN,0.6431,10.8364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.9189,-0.1310,24.8502,17.1320,618.43,-1.0249,20.9911,1.9816,0.9319,11.0761,13.5039,666.0000,1.6117,13.9417
window_300ms,8,-0.8109,-0.3816,54.5343,49.3434,703.00,-0.5963,51.9389,1.3420,0.3684,16.9958,8.5388,1036.0000,0.6200,6.2899,0.3921,0.4144,28.0620,27.7063,513.89,0.4033,27.8842,0.2644,0.2075,4.8979,2.0871,117.1650,0.2255,1.7395,-1.1477,-0.4119,58.0750,48.8100,351.50,-0.7798,53.4425,0.9586,0.1734,14.5275,6.0693,481.0000,0.3306,4.6141,0.7391,0.4854,20.1169,28.2538,NaN,0.6122,24.1853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1693,0.0430,40.4158,37.8036,646.27,-0.0632,39.1097,1.1107,0.8593,29.4426,20.8914,613.5825,0.8044,22.3903
window_300ms,9,0.0000,0.0000,41.5325,14.6734,NaN,0.0000,28.1029,0.0000,0.0000,49.8106,14.6396,NaN,0.0000,29.6706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,56.7439,16.5655,NaN,0.0000,36.6547,0.0000,0.0000,19.7344,17.7177,NaN,0.0000,24.0360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,41.5325,14.6734,NaN,0.0000,28.1029,0.0000,0.0000,49.8106,14.6396,NaN,0.0000,29.6706
window_500ms,1,-3.0938,0.0000,36.2903,16.1497,589.00,-1.5469,26.2200,4.5275,0.0000,25.1392,25.1388,434.0000,2.2637,25.6541,-1.1584,0.0000,13.5618,10.6740,NaN,-0.5792,12.1179,1.1993,0.0000,0.6968,5.6611,NaN,0.5997,2.2639,-6.3165,0.0000,49.2584,1.9216,372.00,-3.1582,25.5900,6.3540,0.0000,27.5998,1.6321,NaN,3.1770,14.6160,0.0982,0.0000,14.0184,5.0974,NaN,0.0491,9.5579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.2140,0.0000,25.9592,13.6608,589.00,-1.1070,19.8100,1.9903,0.0000,7.6975,12.9253,434.0000,0.9951,11.3639
window_500ms,2,-0.6867,0.0000,54.0631,9.6965,1054.00,-0.3434,31.8798,1.0082,0.0000,14.3228,10.3803,992.0000,0.5041,14.8741,0.2029,0.0000,30.4965,16.3310,651.00,0.1015,23.4138,0.1419,0.0000,0.5592,12.5661,31.0000,0.0709,5.9756,-1.0671,0.0000,59.2609,6.1160,1219.33,-0.5335,32.6884,1.2803,0.0000,17.0611,6.9339,496.0000,0.6401,12.9975,0.3652,0.0000,29.6771,14.2503,NaN,0.1826,21.9637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.2122,0.0000,41.4943,13.2349,919.67,-0.1061,27.3646,0.4274,0.0000,18.8513,17.1005,759.5000,0.2137,5.6043
window_500ms,3,-0.4350,0.0000,60.1233,14.8325,981.67,-0.2175,37.4779,0.8534,0.0000,18.8628,23.9609,449.5000,0.4267,17.6979,0.1515,0.0000,40.7736,17.4704,868.00,0.0758,29.1220,0.0857,0.0000,1.5861,6.3636,93.0000,0.0429,4.0178,-0.6020,0.0000,62.6710,14.1072,1023.00,-0.3010,38.3891,0.3897,0.0000,10.3454,20.9908,403.0000,0.1949,16.0719,0.2899,0.0000,39.9723,16.6651,NaN,0.1449,28.3187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.1222,0.0000,49.8035,16.2394,943.78,-0.0611,33.0214,0.6100,0.0000,18.0610,19.5110,434.0000,0.3050,9.1175
window_500ms,4,-17.4019,0.0000,47.3310,7.4306,480.50,-8.7010,27.3808,24.6991,0.0000,41.4309,2.6974,170.5000,12.3495,23.4179,-0.5403,0.0000,12.5737,2.2407,1798.00,-0.2702,7.4072,0.4692,0.0000,0.8000,0.7816,NaN,0.2346,0.8241,-28.2610,0.0000,62.6215,1.8346,558.00,-14.1305,32.2281,46.5527,0.0000,65.4557,1.3571,155.0000,23.2763,33.5517,-0.0512,0.0000,12.8862,2.8438,NaN,-0.0256,7.8650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.6196,0.0000,31.2892,5.0352,744.00,-4.8098,18.1622,4.1039,0.0000,19.9222,1.6174,310.0000,2.0519,10.8292
window_500ms,5,0.0000,-0.7127,46.1944,27.2651,790.50,-0.3564,36.7297,0.0000,0.3005,66.3869,3.3345,449.5000,0.1503,33.6875,0.0000,0.2215,4.9827,14.9520,764.67,0.1108,9.9674,0.0000,0.0574,2.6566,3.0038,248.0000,0.0287,1.0274,0.0000,-0.8245,71.2674,27.4796,744.00,-0.4123,49.3735,0.0000,0.4959,24.2016,5.1380,713.0000,0.2479,11.8812,0.0000,0.2032,6.3993,16.6986,930.00,0.1016,11.5489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.2815,27.1736,21.5821,779.43,-0.1408,24.3779,0.0000,0.8603,24.1982,11.0018,310.0000,0.4302,17.9370
window_500ms,6,0.0000,-0.2844,47.3233,47.4132,713.00,-0.1422,47.3683,0.0000,0.2220,61.8615,5.3475,573.5000,0.1110,29.0271,0.0000,0.2307,6.9729,33.1799,1095.33,0.1154,20.0764,0.0000,0.0668,7.9541,1.4552,93.0000,0.0334,4.0280,0.0000,-0.2801,69.7763,46.3706,806.00,-0.1400,58.0735,0.0000,0.1880,19.9690,2.3979,341.0000,0.0940,9.5944,0.0000,0.2740,12.0472,33.5542,1178.00,0.1370,22.8007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,-0.0467,28.7001,40.8440,840.44,-0.0233,34.7720,0.0000,0.5783,27.8722,13.5251,372.0000,0.2892,23.4595
window_500ms,7,-5.1854,-0.7516,43.9132,27.6894,506.33,-2.9685,35.8013,10.4056,0.5008,45.4427,3.2583,356.5000,5.5439,22.6697,-0.3169,-0.1509,14.5517,13.8181,1054.00,-0.2339,14.1849,0.3031,0.3066,1.1039,2.3928,NaN,0.2289,1.2693,-8.9350,-0.9337,59.0873,28.4286,728.50,-4.9343,43.7580,8.5237,0.5303,27.0055,3.0555,294.5000,3.9819,9.2613,0.0128,0.2716,18.0966,15.5442,NaN,0.1422,16.8204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.5888,-0.4312,28.2537,20.2914,584.57,-1.5100,24.2725,1.1338,0.7313,9.4797,13.3005,558.0000,0.9596,11.5006
window_500ms,8,-1.0658,-0.4973,58.3731,51.4124,540.29,-0.7816,54.8928,1.7964,0.2872,21.6850,9.9590,248.0000,0.8598,8.3047,0.0781,0.1736,35.2856,33.4859,992.00,0.1259,34.3858,0.2233,0.0625,4.0501,1.5665,124.0000,0.1346,1.4095,-1.5057,-0.5165,63.0669,50.6669,496.00,-1.0111,56.8669,0.5778,0.1916,9.1801,6.2789,124.0000,0.3173,3.3775,0.3198,0.2717,32.4860,33.6156,NaN,0.2957,33.0508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4557,-0.1395,46.0598,41.8516,675.80,-0.2976,43.9557,0.8881,0.7488,21.7783,16.4230,356.5000,0.6795,19.3452
window_500ms,9,0.0000,0.0000,45.8174,20.1067,NaN,0.0000,32.9620,0.0000,0.0000,64.1697,39.9419,NaN,0.0000,36.6629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,68.7951,16.0514,NaN,0.0000,42.4233,0.0000,0.0000,18.5949,15.7465,NaN,0.0000,19.8010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0000,0.0000,45.8174,20.1067,NaN,0.0000,32.9620,0.0000,0.0000,64.1697,39.9419,NaN,0.0000,36.6629
