epoch,train_mae_deg,val_mae_deg,val_mse,learning_rate,epoch_time_s,is_best
79,2.47023,2.041397,54.441729,6.25e-05,25.4631,False
80,2.469642,2.058053,55.943726,6.25e-05,26.0592,False
81,2.459748,2.017692,54.150524,6.25e-05,28.4344,False
82,2.444485,2.004612,53.990448,6.25e-05,29.8781,True
83,2.459687,2.024162,53.482482,6.25e-05,33.1537,True
84,2.451096,1.981522,54.16185,6.25e-05,31.0753,False
85,2.433298,2.001828,53.207159,6.25e-05,31.3552,True
86,2.440681,2.029702,53.223535,6.25e-05,30.7453,False
87,2.447189,2.054692,54.172302,6.25e-05,31.2698,False
88,2.444731,2.021786,53.870824,6.25e-05,30.9635,False
89,2.425726,1.990072,53.162298,6.25e-05,31.0876,True
90,2.420408,2.056832,54.339912,6.25e-05,30.814,False
91,2.435125,1.950236,52.219196,6.25e-05,31.0435,True
92,2.435285,1.997975,52.484062,6.25e-05,30.754,False
93,2.447757,1.998061,54.347133,6.25e-05,30.8938,False
94,2.430299,1.96493,52.465242,6.25e-05,30.7034,False
95,2.420749,2.004898,52.673278,6.25e-05,30.9756,False
96,2.430906,1.95458,52.0603,6.25e-05,30.6986,True
97,2.419078,2.009669,53.719539,6.25e-05,30.8136,False
98,2.417659,1.934481,52.176514,6.25e-05,30.8772,False
99,2.410529,2.012159,53.136635,6.25e-05,30.7713,False
100,2.431971,2.011909,52.410021,6.25e-05,30.9787,False
101,2.418851,1.922153,51.524585,6.25e-05,31.0096,True
102,2.405302,1.954684,52.56994,6.25e-05,30.9242,False
103,2.405895,1.97301,51.654872,6.25e-05,30.8463,False
104,2.410916,1.977237,52.877132,6.25e-05,31.2668,False
105,2.3937,1.978374,51.622749,6.25e-05,30.8483,False
106,2.399475,1.995086,52.196547,6.25e-05,30.8798,False
107,2.403357,2.017163,52.632194,6.25e-05,31.0664,False
108,2.393277,1.959529,51.090699,3.125e-05,31.3081,True
109,2.393527,1.946503,50.980135,3.125e-05,31.2085,True
110,2.381148,1.939761,50.724224,3.125e-05,31.1448,True
111,2.383619,1.957517,50.973221,3.125e-05,30.7204,False
112,2.382437,1.937379,50.584801,3.125e-05,31.4356,True
113,2.371576,1.95033,51.088859,3.125e-05,31.2971,False
114,2.387254,1.957839,50.771387,3.125e-05,31.7577,False
115,2.390787,1.933823,50.777209,3.125e-05,31.0215,False
116,2.35953,1.938356,50.778479,3.125e-05,31.2317,False
117,2.395399,1.91308,50.193821,3.125e-05,31.4002,True
118,2.364275,1.969098,51.159805,3.125e-05,30.9866,False
119,2.372819,1.957643,50.969851,3.125e-05,30.9511,False
120,2.383035,1.917744,50.167373,3.125e-05,30.9706,True
121,2.37228,1.925458,50.694436,3.125e-05,32.9367,False
122,2.36215,1.926599,50.412748,3.125e-05,32.3654,False
123,2.360588,1.933342,50.450018,3.125e-05,18.3224,False
124,2.376391,1.971089,51.328779,3.125e-05,30.7965,False
125,2.36445,1.930829,50.153655,3.125e-05,31.0545,True
126,2.355983,1.926573,50.369084,3.125e-05,30.9455,False
127,2.3693,1.932186,50.055418,3.125e-05,31.0535,True
128,2.359374,1.946824,50.267679,3.125e-05,31.0266,False
129,2.363944,1.908836,50.023438,3.125e-05,30.6782,True
130,2.36146,1.963163,50.794586,3.125e-05,31.0388,False
131,2.363712,1.914263,49.906273,3.125e-05,30.9039,True
132,2.36157,1.934368,49.911545,3.125e-05,31.109,False
133,2.356636,1.888965,49.157536,3.125e-05,31.2405,True
134,2.345137,1.90927,49.819282,3.125e-05,31.0609,False
135,2.343145,1.91529,49.701931,3.125e-05,30.8244,False
136,2.349545,1.915897,49.404715,3.125e-05,31.0594,False
137,2.356244,1.899964,49.563111,3.125e-05,30.7317,False
138,2.34016,1.903204,49.664651,3.125e-05,31.0265,False
139,2.342892,1.924727,50.121497,3.125e-05,31.0066,False
140,2.338223,1.902133,49.361733,1.5625e-05,31.0032,False
141,2.34398,1.899041,49.186786,1.5625e-05,31.5397,False
142,2.347401,1.892969,49.057368,1.5625e-05,30.9879,True
143,2.344043,1.904267,49.237754,1.5625e-05,30.8577,False
144,2.338601,1.907338,49.298571,1.5625e-05,31.0871,False
145,2.337269,1.904877,49.235346,1.5625e-05,30.948,False
146,2.342925,1.911293,49.21529,1.5625e-05,31.3277,False
147,2.34876,1.925864,49.468667,1.5625e-05,31.0136,False
148,2.33991,1.905196,49.308463,1.5625e-05,30.9773,False
149,2.346054,1.89978,49.042478,7.8125e-06,31.1092,True
150,2.33152,1.914365,49.359655,7.8125e-06,31.2101,False
151,2.336959,1.91236,49.244271,7.8125e-06,31.1251,False
152,2.340346,1.910258,49.157531,7.8125e-06,30.9332,False
153,2.340295,1.902546,49.087858,7.8125e-06,30.5513,False
154,2.333941,1.905707,49.098467,7.8125e-06,30.9329,False
155,2.336985,1.906772,49.070801,7.8125e-06,31.1229,False
156,2.354324,1.900083,48.969014,3.90625e-06,30.8173,True
157,2.335327,1.902998,49.017753,3.90625e-06,31.0246,False
158,2.341988,1.902143,49.023361,3.90625e-06,30.878,False
159,2.345086,1.901532,49.037037,3.90625e-06,31.6803,False
160,2.338228,1.904933,49.074713,3.90625e-06,31.2916,False
161,2.343335,1.902547,49.023187,3.90625e-06,30.9721,False
162,2.328596,1.90183,49.02714,3.90625e-06,30.8938,False
163,2.340736,1.900832,49.022495,1.953125e-06,31.0576,False
164,2.341356,1.90301,49.039342,1.953125e-06,31.0571,False
165,2.345835,1.901171,49.021418,1.953125e-06,31.1675,False
166,2.335379,1.901651,49.01787,1.953125e-06,31.0332,False
167,2.331928,1.902345,49.013416,1.953125e-06,31.0369,False
168,2.322807,1.900251,48.99069,1.953125e-06,30.9534,False
169,2.322324,1.89964,48.985744,9.765625e-07,30.9106,False
170,2.322114,1.900387,49.006282,9.765625e-07,31.0827,False
171,2.326686,1.900439,49.007366,9.765625e-07,31.0815,False
172,2.324337,1.900295,49.007277,9.765625e-07,31.1214,False
173,2.339042,1.899741,48.990709,9.765625e-07,30.7806,False
174,2.337456,1.899952,49.00607,9.765625e-07,30.8137,False
175,2.329231,1.899423,48.998309,4.8828125e-07,30.7808,False
176,2.327511,1.899308,48.988363,4.8828125e-07,31.2308,False
